rank_raw,rank,name,country,overall_score,teaching_score,research_env_score,research_quality_score,industry_score,international_score,url,street_address,locality,region,postal_code,country_address
1501+,1501,Capital University,Egypt,27.2,22.7,9.0,43.1,23.0,47.6,https://www.timeshighereducation.com/world-university-rankings/capital-university-0,Al Sikka Al Hadid Al Gharbeya,Ain Helwan,Cairo,4037120,Egypt
1501+,1501,Cardinal Stefan Wyszyński University in Warsaw,Poland,27.2,27.6,22.1,29.1,18.3,29.8,https://www.timeshighereducation.com/world-university-rankings/cardinal-stefan-wyszynski-university-warsaw,Dewajtis 5,Warsaw,Masovian Voivodeship,01-815,Poland
1501+,1501,Catholic University of Brasília,Brazil,27.2,25.5,25.3,13.6,22.2,37.4,https://www.timeshighereducation.com/world-university-rankings/catholic-university-brasilia,"['QS 07', 'Lote 01', 'EPCT']",Taguatinga,Brasilia,71966-700,Brazil
1501+,1501,Catholic University of the North,Chile,27.2,14.7,14.9,33.8,19.9,61.0,https://www.timeshighereducation.com/world-university-rankings/catholic-university-north,0610 Avenida Angamos,Antofagasta,Region de Antofagasta,1240000,Chile
1501+,1501,Ceará State University,Brazil,27.2,24.9,12.0,10.2,19.8,22.0,https://www.timeshighereducation.com/world-university-rankings/ceara-state-university,1700 Doctor Silas Munguba Ave,Fortaleza,Ceara,60714-903,Brazil
1501+,1501,Central University of Venezuela,Venezuela,27.2,24.2,8.6,14.1,19.4,48.7,https://www.timeshighereducation.com/world-university-rankings/central-university-venezuela,Ciudad Universitaria Los Chaguaramos,Caracas,Caracas,1050,Venezuela
1501+,1501,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ),Brazil,27.2,15.5,10.1,26.3,18.6,36.3,https://www.timeshighereducation.com/world-university-rankings/centro-federal-de-educacao-tecnologica-celso-suckow-da-fonseca-cefet-rj,Av. Maracana 229 - Maracana,Rio de Janeiro,Rio de Janeiro,20271110,Brazil
1501+,1501,Centurion University of Technology and Management,India,27.2,15.3,13.0,41.1,43.4,27.4,https://www.timeshighereducation.com/world-university-rankings/centurion-university-technology-and-management,Ramchandrapur P.O. – Jatni,Dist: Khurda,OD,752050,India
1501+,1501,CES University,Colombia,27.2,21.7,9.5,10.4,16.9,37.9,https://www.timeshighereducation.com/world-university-rankings/ces-university,Calle 10A No 22 04 El Poblado,Medellin,Antioquia,4440555,Colombia
1501+,1501,CEU Universities,Spain,27.2,21.9,11.8,33.9,26.4,49.8,https://www.timeshighereducation.com/world-university-rankings/ceu-universities,Calle Tutor 35,Madrid,M,28008,Spain
1501+,1501,Chang Gung University of Science and Technology,Taiwan,27.2,16.1,15.2,39.8,41.8,21.0,https://www.timeshighereducation.com/world-university-rankings/chang-gung-university-science-and-technology,261 Wenhua 1st Road Guishan District,Taoyuan,Taoyuan,33303,Taiwan
1501+,1501,Chelyabinsk State University,Russian Federation,27.2,12.9,10.6,9.6,17.3,25.4,https://www.timeshighereducation.com/world-university-rankings/chelyabinsk-state-university,129 Bratiev​ K​ashirinykh St,Chelyabinsk,Chelyabinsk Oblast,454001,Russian Federation
1501+,1501,Chiba Institute of Technology,Japan,27.2,14.5,8.5,15.2,35.5,21.3,https://www.timeshighereducation.com/world-university-rankings/chiba-institute-technology,2-17-1 Tsudanuma,Narashino,12,275-0016,Japan
1501+,1501,Chinese Culture University,Taiwan,27.2,14.8,11.9,15.8,34.2,30.0,https://www.timeshighereducation.com/world-university-rankings/chinese-culture-university,"['55', 'HwaKang Road Yang Ming Shan']",Taipei,Taipei,11114,Taiwan
1501+,1501,Chosun University,South Korea,27.2,25.2,23.1,25.8,75.0,31.0,https://www.timeshighereducation.com/world-university-rankings/chosun-university,309 Pilmun-daero Dong-gu,Gwangju,29,501-759,South Korea
1501+,1501,Christ University,India,27.2,15.6,14.5,52.0,22.1,24.5,https://www.timeshighereducation.com/world-university-rankings/christ-university,Hosur Road,Bengaluru,KA,560029,India
1501+,1501,Chubu University,Japan,27.2,17.2,11.5,15.0,38.9,36.3,https://www.timeshighereducation.com/world-university-rankings/chubu-university,1200 Matsumoto-cho,Kasugai,23,487-8501,Japan
1501+,1501,Chung Shan Medical University,Taiwan,27.2,20.3,21.4,31.7,63.0,22.2,https://www.timeshighereducation.com/world-university-rankings/chung-shan-medical-university,"['No. 110', 'Section 1 Jianguo North Road']",Taichung City,Taichung,40201,Taiwan
1501+,1501,Chuo University,Japan,27.2,18.2,10.8,14.7,37.0,31.0,https://www.timeshighereducation.com/world-university-rankings/chuo-university,742 1 Higashinakano,Hachioji City,13,192-0393,Japan
1501+,1501,Communication University of China,China,27.2,25.7,16.4,29.4,56.8,24.3,https://www.timeshighereducation.com/world-university-rankings/communication-university-china,No.1 Dingfuzhuang East Street,Chaoyang District,Beijing,100024,China
1501+,1501,Cracow University of Technology,Poland,27.2,25.9,10.4,32.7,30.5,33.6,https://www.timeshighereducation.com/world-university-rankings/cracow-university-technology,Warszawska 24 St.,Kraków,Lesser Poland Voivodeship,31-155,Poland
1501+,1501,Cukurova University,Turkey,27.2,22.3,13.8,32.5,33.7,29.8,https://www.timeshighereducation.com/world-university-rankings/cukurova-university,Balcali Saricam,Adana,Adana Province,01330,Turkey
1501+,1501,Damascus University,Syria,27.2,12.5,8.3,12.1,18.1,45.8,https://www.timeshighereducation.com/world-university-rankings/damascus-university,Al Jameyah As Soureya Road,Damascus,Damascus Governorate,,Syria
1501+,1501,Damghan University,Iran,27.2,18.0,10.8,36.2,19.9,32.0,https://www.timeshighereducation.com/world-university-rankings/damghan-university,Daneshgah Square,Damghan,Semnan,36716 4566,Iran
1501+,1501,Dankook University,South Korea,27.2,23.1,14.7,27.8,51.1,26.7,https://www.timeshighereducation.com/world-university-rankings/dankook-university,152 Jukjeon-ro Suji-gu,,41,16890,South Korea
1501+,1501,De La Salle University,Philippines,27.2,18.3,12.6,31.4,24.1,29.1,https://www.timeshighereducation.com/world-university-rankings/de-la-salle-university,2401 Taft Avenue,Manila,National Capital Region,1004,Philippines
1501+,1501,Del Rosario University,Colombia,27.2,21.5,16.2,32.3,30.5,49.8,https://www.timeshighereducation.com/world-university-rankings/del-rosario-university,"['Calle 12C', 'No 6-25']",Bogota,Cundinamarca,110111,Colombia
1501+,1501,"Delta State University, Abraka",Nigeria,27.2,13.5,9.4,15.1,16.3,24.0,https://www.timeshighereducation.com/world-university-rankings/delta-state-university-abraka,PMB 1,Abraka,Delta State,,Nigeria
1501+,1501,Dicle University,Turkey,27.2,23.9,9.6,18.2,22.4,25.0,https://www.timeshighereducation.com/world-university-rankings/dicle-university,Kitilbil Mahallesi Sur,Diyarbakir,Diyarbakır Province,21280,Turkey
1501+,1501,Diponegoro University,Indonesia,27.2,32.5,16.8,23.0,45.4,40.7,https://www.timeshighereducation.com/world-university-rankings/diponegoro-university,Jalan Professor Haji Soedharto Tembalang,,Jawa Tengah,50275,Indonesia
1501+,1501,Dnipro University of Technology,Ukraine,27.2,13.0,7.6,47.1,17.6,27.1,https://www.timeshighereducation.com/world-university-rankings/dnipro-university-technology,"['Ave. D. Yavornytsky', '19']",Dnipro,Dnipropetrovs'ka oblast,49000,Ukraine
1501+,1501,Dokkyo Medical University,Japan,27.2,28.1,10.9,27.8,37.4,19.4,https://www.timeshighereducation.com/world-university-rankings/dokkyo-medical-university,880 Kitakobayashi Mibu-machi,Shimotsuga-gun,09,321-0293,Japan
1501+,1501,Dokuz Eylül University,Turkey,27.2,27.7,15.9,27.2,64.6,30.8,https://www.timeshighereducation.com/world-university-rankings/dokuz-eylul-university,Cumhuriyet Boulevard No 144,Alsancak,Konak,35210,Turkey
1501+,1501,Don State Technical University,Russian Federation,27.2,20.9,10.3,21.0,24.6,30.8,https://www.timeshighereducation.com/world-university-rankings/don-state-technical-university,1 Gagarin Square,,Rostov-on-Don,344000,Russian Federation
1501+,1501,Doshisha University,Japan,27.2,18.1,11.1,12.4,35.5,34.1,https://www.timeshighereducation.com/world-university-rankings/doshisha-university,Karasuma-higashi-iru Imadegawa-dori,Kamigyo-ku,26,602-8580,Japan
1501+,1501,Dow University of Health Sciences,Pakistan,27.2,24.5,10.4,27.9,19.3,47.3,https://www.timeshighereducation.com/world-university-rankings/dow-university-health-sciences,Baba-E-Urdu Road,Karachi,Sindh,74200,Pakistan
1501+,1501,Dr. M.G.R. Educational and Research Institute,India,27.2,18.6,8.6,25.3,16.8,22.5,https://www.timeshighereducation.com/world-university-rankings/dr-mgr-educational-and-research-institute,"['Periyar EVR High Road NH 4 Highway', 'Maduravoyal']",Chennai,TN,600095,India
1501+,1501,Kütahya Dumlupınar University,Turkey,27.2,11.5,10.6,25.1,19.4,39.2,https://www.timeshighereducation.com/world-university-rankings/kutahya-dumlupinar-university,Evliya Celebi Yerleskesi Tavsanli Yolu,Kutahya,Kutahya Province,,Turkey
1501+,1501,Dunarea de Jos University of Galati,Romania,27.2,20.0,10.2,32.3,19.0,46.2,https://www.timeshighereducation.com/world-university-rankings/dunarea-de-jos-university-galati,No 47 Domneasca Street,Galati,Galati County,800008,Romania
1501+,1501,Durban University of Technology,South Africa,27.2,17.9,14.0,38.1,25.0,51.2,https://www.timeshighereducation.com/world-university-rankings/durban-university-technology,PO Box 1334,Durban,KwaZulu Natal,4000,South Africa
1501+,1501,EAFIT University,Colombia,27.2,17.4,11.1,18.4,21.3,46.5,https://www.timeshighereducation.com/world-university-rankings/eafit-university,No 12-70 Carrera 19 Megacentro Pinares,Pereira,Risaralda,,Colombia
1501+,1501,East China University of Technology,China,27.2,15.6,10.0,26.1,37.1,19.3,https://www.timeshighereducation.com/world-university-rankings/east-china-university-technology,No 56 Xuefu Road,Fuzhou City,Jiangxi Province,,China
1501+,1501,East West University,Bangladesh,27.2,11.2,9.3,41.7,17.8,33.9,https://www.timeshighereducation.com/world-university-rankings/east-west-university-0,Plot No-A/2 Jahurul Islam City,,Dhaka 1219,,Bangladesh
1501+,1501,Ehime University,Japan,27.2,25.8,14.8,26.7,54.5,31.8,https://www.timeshighereducation.com/world-university-rankings/ehime-university,10-13 Dogo-himata Matsuyama,,38,790-8577,Japan
1501+,1501,Ekiti State University,Nigeria,27.2,24.2,10.1,17.3,16.4,31.6,https://www.timeshighereducation.com/world-university-rankings/ekiti-state-university,Iworoko Road,Ado Ekiti,Ekiti State,,Nigeria
1501+,1501,El Bosque University,Colombia,27.2,23.6,9.0,27.1,17.7,42.5,https://www.timeshighereducation.com/world-university-rankings/el-bosque-university,Av. Cra 9 No. 131 A - 02,Bogata,Distrito Capital,,Colombia
1501+,1501,Erzincan Binali Yıldırım University,Turkey,27.2,13.0,9.1,38.1,18.1,25.6,https://www.timeshighereducation.com/world-university-rankings/erzincan-binali-yildirim-university,Mimar Sinan Yalnızbag yerlesk,Erzincan,Erzincan Province,24100,Turkey
1501+,1501,Escuela Politécnica Nacional,Ecuador,27.2,18.7,9.8,26.7,24.6,47.4,https://www.timeshighereducation.com/world-university-rankings/escuela-politecnica-nacional,Ladrón de Guevara E11 - 253,Quito,Pichincha 170150,,Ecuador
1501+,1501,Escuela Superior Politécnica del Litoral,Ecuador,27.2,22.4,9.7,35.8,31.3,56.7,https://www.timeshighereducation.com/world-university-rankings/escuela-superior-politecnica-del-litoral,Km 30.5 Via Perimetral,Guayaquil,Guayas Province,090112,Ecuador
1501+,1501,Eskişehir Osmangazi University,Turkey,27.2,20.6,22.6,26.3,24.6,27.0,https://www.timeshighereducation.com/world-university-rankings/eskisehir-osmangazi-university,Buyukdere Mah.Prof. Dr. Nabi AVCI Bulvarı No: 4,Eskisehir,Eskisehir Province,26040,Turkey
1501+,1501,Eskişehir Technical University,Turkey,27.2,20.7,9.8,23.1,23.0,23.7,https://www.timeshighereducation.com/world-university-rankings/eskisehir-technical-university,Gazipasa Mahallesi İki Eylul Kampusu,Eskisehir,Eskisehir Province,,Turkey
1501+,1501,Far Eastern Federal University,Russian Federation,27.2,29.1,18.4,16.4,30.3,60.5,https://www.timeshighereducation.com/world-university-rankings/far-eastern-federal-university,"['10 Ajax Bay', 'Russky Island']",Vladivostok,Primorsky,690922,Russian Federation
1501+,1501,"Federal Institute of Education, Science and Technology of São Paulo",Brazil,27.2,12.6,7.1,8.8,17.5,23.3,https://www.timeshighereducation.com/world-university-rankings/federal-institute-education-science-and-technology-sao-paulo,Rua Pedro Vicente 625 - Caninde,São Paulo,São Paulo,01109-010,Brazil
1501+,1501,Federal Rural University of Pernambuco,Brazil,27.2,30.4,10.3,19.8,24.1,24.6,https://www.timeshighereducation.com/world-university-rankings/federal-rural-university-pernambuco,"['R. Dom Manoel de Medeiros S/N', 'Dois Irmãos']",CEP,Recife/PE,52171-900,Brazil
1501+,1501,"Federal University of Agriculture, Abeokuta",Nigeria,27.2,17.7,8.8,24.3,21.1,34.8,https://www.timeshighereducation.com/world-university-rankings/federal-university-agriculture-abeokuta,Abeokuta,Abeokuta,OG,,Nigeria
1501+,1501,Federal University of Espírito Santo,Brazil,27.2,24.2,12.8,25.5,53.0,30.0,https://www.timeshighereducation.com/world-university-rankings/federal-university-espirito-santo,Avenida Fernando Ferrari 514 Goiabeiras,Vitoria,Espirito Santo,29075-910,Brazil
1501+,1501,Federal University of Goiás,Brazil,27.2,31.8,23.7,25.4,25.4,30.6,https://www.timeshighereducation.com/world-university-rankings/federal-university-goias,Campus Samambaia,Goiânia,Goiás,74690-900,Brazil
1501+,1501,Federal University of Lavras,Brazil,27.2,30.8,19.0,28.7,32.8,29.9,https://www.timeshighereducation.com/world-university-rankings/federal-university-lavras,Av. Doutor Sylvio Menicucci 1001 Kennedy,,Lavras,37200-000,Brazil
1501+,1501,Federal University of Mato Grosso do Sul,Brazil,27.2,24.0,14.5,25.6,37.8,32.3,https://www.timeshighereducation.com/world-university-rankings/federal-university-mato-grosso-do-sul,"['Avenida Costa e Silva', 's/n Barrio Universitario']",Campo Grande,Mato Grosso do Sul,79070-900,Brazil
1501+,1501,Federal University of Pará,Brazil,27.2,25.2,12.9,21.8,28.4,26.5,https://www.timeshighereducation.com/world-university-rankings/federal-university-para,"['Rua Augusto Correa', '01 Guama']",Belem,Para,66075-110,Brazil
1501+,1501,Federal University of Pelotas,Brazil,27.2,25.1,14.1,30.0,25.0,27.2,https://www.timeshighereducation.com/world-university-rankings/federal-university-pelotas,Capão do Leão,,Rio Grande do Sul,96160-000,Brazil
1501+,1501,Federal University of Rio Grande do Norte (UFRN),Brazil,27.2,26.4,15.7,26.8,43.3,33.2,https://www.timeshighereducation.com/world-university-rankings/federal-university-rio-grande-do-norte-ufrn,Avenida Senador Salgado Filho S/N Caixa Postal 1524,Natal,Rio Grande do Norte,59072-970,Brazil
1501+,1501,Federal University of Santa Maria,Brazil,27.2,26.9,14.0,34.0,37.2,27.7,https://www.timeshighereducation.com/world-university-rankings/federal-university-santa-maria,"['No 1000', 'Avenida Roraima Camobi', 'Distrito de Sede']",Santa Maria,Rio Grande do Sul,97105-900,Brazil
1501+,1501,Federal University of Technology Akure,Nigeria,27.2,24.4,12.2,40.0,23.9,46.6,https://www.timeshighereducation.com/world-university-rankings/federal-university-technology-akure,Ilesha Akure Expressway PMB 704,Akure,Ondo State,340252,Nigeria
1501+,1501,"Federal University of Technology, Owerri",Nigeria,27.2,25.2,8.3,23.7,26.9,40.5,https://www.timeshighereducation.com/world-university-rankings/federal-university-technology-owerri,PMB 1526,Owerri,Imo State,,Nigeria
1501+,1501,Federal University of Uberlândia,Brazil,27.2,24.9,13.1,39.1,39.4,25.9,https://www.timeshighereducation.com/world-university-rankings/federal-university-uberlandia,Avenida Joao Naves de Avila 2121 Santa Monica,Uberlandia,Minas Gerais,38408-100,Brazil
1501+,1501,Federal University of Viçosa,Brazil,27.2,30.4,12.4,23.4,28.7,27.5,https://www.timeshighereducation.com/world-university-rankings/federal-university-vicosa,"['Avenida Peter Henry Rolfs', 's/n Campus Universitário']",Vicosa,Minas Gerais,36570-900,Brazil
1501+,1501,Federal University Oye-Ekiti,Nigeria,27.2,10.3,9.2,16.5,16.3,39.9,https://www.timeshighereducation.com/world-university-rankings/federal-university-oye-ekiti,Oye-Are Road,,Oye-Ekiti,,Nigeria
1501+,1501,Federico Santa María Technical University,Chile,27.2,14.5,12.9,33.0,40.7,53.8,https://www.timeshighereducation.com/world-university-rankings/federico-santa-maria-technical-university,1680 Avenida Espana Casilla 110 V,Valparaiso,Valparaiso Region,,Chile
1501+,1501,Feng Chia University,Taiwan,27.2,16.9,18.2,24.2,70.7,35.6,https://www.timeshighereducation.com/world-university-rankings/feng-chia-university,"['No. 100', 'Wenhwa Road']",Seatwen,Taichung,40724,Taiwan
1501+,1501,Ferhat Abbas Sétif University 1,Algeria,27.2,15.3,8.5,36.0,20.9,39.0,https://www.timeshighereducation.com/world-university-rankings/ferhat-abbas-setif-university-1,El Baz Complex,Setif,Setif Province,19137,Algeria
1501+,1501,Fluminense Federal University,Brazil,27.2,23.6,13.4,27.9,27.2,31.5,https://www.timeshighereducation.com/world-university-rankings/fluminense-federal-university,"['Rua Miguel de Frias', '9 Icaraí']",Niterói,Rio de Janeiro,24220-900,Brazil
1501+,1501,Gaziantep University,Turkey,27.2,19.0,12.4,33.5,23.5,43.2,https://www.timeshighereducation.com/world-university-rankings/gaziantep-university,Universite Bulvari Sehitkamil,,27,27310,Turkey
1501+,1501,Gdynia Maritime University,Poland,27.2,23.4,11.5,15.5,54.2,21.2,https://www.timeshighereducation.com/world-university-rankings/gdynia-maritime-university,81-87 Morska St.,Gdynia,Pomeranian Voivodeship,81-225,Poland
1501+,1501,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures",Romania,27.2,17.9,12.8,38.5,23.0,35.3,https://www.timeshighereducation.com/world-university-rankings/george-emil-palade-university-medicine-pharmacy-science-and-technology,38 Gheorghe Marinescu Street,Targu Mures,Mures County,540139,Romania
